Date,Team,Team Score,Opponent,Opponent Score,Team Result
07-01-2015,NC State,51,Virginia,61,Loss
07-01-2015,Wisconsin,62,Purdue,55,Win
07-01-2015,Purdue,55,Wisconsin,62,Loss
07-01-2015,Duquesne,71,St Joseph's PA,68,Win
07-01-2015,St Joseph's PA,68,Duquesne,71,Loss
07-01-2015,Rhode Island,68,Fordham,65,Win
07-01-2015,Fordham,65,Rhode Island,68,Loss
08-01-2015,ULM,76,UT Arlington,73,Win
08-01-2015,UT Arlington,73,ULM,76,Loss
08-01-2015,ULL,84,Georgia St,80,Win
08-01-2015,Georgia St,80,ULL,84,Loss
08-01-2015,Valparaiso,85,IL Chicago,56,Win
08-01-2015,IL Chicago,56,Valparaiso,85,Loss
08-01-2015,Ga Southern,73,Arkansas St,61,Win
08-01-2015,Arkansas St,61,Ga Southern,73,Loss
08-01-2015,E Kentucky,66,TN Martin,58,Win
08-01-2015,TN Martin,58,E Kentucky,66,Loss
08-01-2015,Morehead St,70,SE Missouri St,57,Win
08-01-2015,SE Missouri St,57,Morehead St,70,Loss
08-01-2015,Texas St,77,Ark Little Rock,74,Win
08-01-2015,Ark Little Rock,74,Texas St,77,Loss
08-01-2015,UT San Antonio,77,Southern Miss,57,Win
08-01-2015,Southern Miss,57,UT San Antonio,77,Loss
08-01-2015,Richmond,75,George Mason,65,Win
08-01-2015,George Mason,65,Richmond,75,Loss
08-01-2015,Wright St,70,Youngstown St,61,Win
08-01-2015,Youngstown St,61,Wright St,70,Loss
08-01-2015,Missouri,74,LSU,67,Win
08-01-2015,LSU,67,Missouri,74,Loss
08-01-2015,Coastal Car,76,Longwood,70,Win
08-01-2015,Longwood,70,Coastal Car,76,Loss
08-01-2015,N Dakota St,75,NE Omaha,72,Win
08-01-2015,NE Omaha,72,N Dakota St,75,Loss
08-01-2015,Cleveland St,65,Oakland,61,Win
08-01-2015,Oakland,61,Cleveland St,65,Loss
08-01-2015,Winthrop,57,Presbyterian,56,Win
08-01-2015,Presbyterian,56,Winthrop,57,Loss
08-01-2015,Murray St,83,Tennessee Tech,67,Win
08-01-2015,Tennessee Tech,67,Murray St,83,Loss
08-01-2015,Gonzaga,88,San Francisco,57,Win
08-01-2015,San Francisco,57,Gonzaga,88,Loss
08-01-2015,Idaho St,70,Montana St,61,Win
08-01-2015,Montana St,61,Idaho St,70,Loss
08-01-2015,CS Sacramento,63,North Dakota,61,Win
08-01-2015,North Dakota,61,CS Sacramento,63,Loss
08-01-2015,UC Riverside,84,CS Fullerton,78,Win
08-01-2015,CS Fullerton,78,UC Riverside,84,Loss
08-01-2015,Pepperdine,67,BYU,61,Win
08-01-2015,BYU,61,Pepperdine,67,Loss
08-01-2015,Long Beach St,88,UC Irvine,82,Win
08-01-2015,UC Irvine,82,Long Beach St,88,Loss
08-01-2015,Arizona,80,Oregon,62,Win
08-01-2015,Oregon,62,Arizona,80,Loss
08-01-2015,Jacksonville St,71,Austin Peay,59,Win
08-01-2015,Austin Peay,59,Jacksonville St,71,Loss
08-01-2015,SMU,73,Memphis,59,Win
08-01-2015,Memphis,59,SMU,73,Loss
08-01-2015,N Colorado,90,Portland St,85,Win
08-01-2015,Portland St,85,N Colorado,90,Loss
08-01-2015,Weber St,68,Montana,60,Win
08-01-2015,Montana,60,Weber St,68,Loss
08-01-2015,Louisiana Tech,58,UTEP,45,Win
08-01-2015,UTEP,45,Louisiana Tech,58,Loss
08-01-2015,Nebraska,65,Rutgers,49,Win
08-01-2015,Rutgers,49,Nebraska,65,Loss
08-01-2015,UCLA,86,Stanford,81,Win
08-01-2015,Stanford,81,UCLA,86,Loss
08-01-2015,Oregon St,55,Arizona St,47,Win
08-01-2015,Arizona St,47,Oregon St,55,Loss
08-01-2015,Michigan St,75,Iowa,61,Win
08-01-2015,Iowa,61,Michigan St,75,Loss
08-01-2015,Drexel,55,Towson,41,Win
08-01-2015,Towson,41,Drexel,55,Loss
08-01-2015,UNC Wilmington,74,Delaware,73,Win
08-01-2015,Delaware,73,UNC Wilmington,74,Loss
08-01-2015,Hofstra,71,Col Charleston,66,Win
08-01-2015,Col Charleston,66,Hofstra,71,Loss
08-01-2015,Elon,85,William & Mary,79,Win
08-01-2015,William & Mary,79,Elon,85,Loss
08-01-2015,Siena,79,Niagara,69,Win
08-01-2015,Niagara,69,Siena,79,Loss
08-01-2015,Canisius,67,Marist,52,Win
08-01-2015,Marist,52,Canisius,67,Loss
08-01-2015,Northeastern,65,James Madison,59,Win
08-01-2015,James Madison,59,Northeastern,65,Loss
08-01-2015,South Alabama,104,Appalachian St,95,Win
08-01-2015,Appalachian St,95,South Alabama,104,Loss
08-01-2015,High Point,72,Charleston So,61,Win
08-01-2015,Charleston So,61,High Point,72,Loss
08-01-2015,Portland,78,Santa Clara,61,Win
08-01-2015,Santa Clara,61,Portland,78,Loss
08-01-2015,San Diego,59,Loy Marymount,50,Win
08-01-2015,Loy Marymount,50,San Diego,59,Loss
08-01-2015,W Kentucky,74,Charlotte,66,Win
08-01-2015,Charlotte,66,W Kentucky,74,Loss
08-01-2015,Old Dominion,72,Marshall,51,Win
08-01-2015,Marshall,51,Old Dominion,72,Loss
08-01-2015,UAB,66,FL Atlantic,57,Win
08-01-2015,FL Atlantic,57,UAB,66,Loss
08-01-2015,MTSU,65,Florida Intl,52,Win
08-01-2015,Florida Intl,52,MTSU,65,Loss
08-01-2015,IPFW,69,Denver,53,Win
08-01-2015,Denver,53,IPFW,69,Loss
08-01-2015,Bryant,80,St Francis PA,54,Win
08-01-2015,St Francis PA,54,Bryant,80,Loss
08-01-2015,Cornell,70,Howard,60,Win
08-01-2015,Howard,60,Cornell,70,Loss
08-01-2015,New Hampshire,68,Brown,61,Win
08-01-2015,Brown,61,New Hampshire,68,Loss
08-01-2015,Mt St Mary's,82,Central Conn,51,Win
08-01-2015,Central Conn,51,Mt St Mary's,82,Loss
08-01-2015,Robert Morris,77,Wagner,73,Win
08-01-2015,Wagner,73,Robert Morris,77,Loss
08-01-2015,Long Island,82,Sacred Heart,81,Win
08-01-2015,Sacred Heart,81,Long Island,82,Loss
08-01-2015,St Francis NY,78,F Dickinson,69,Win
08-01-2015,F Dickinson,69,St Francis NY,78,Loss
08-01-2015,Dayton,78,St Bonaventure,61,Win
08-01-2015,St Bonaventure,61,Dayton,78,Loss
08-01-2015,ETSU,71,Mercer,70,Win
08-01-2015,Mercer,70,ETSU,71,Loss
08-01-2015,Citadel,77,Samford,67,Win
08-01-2015,Samford,67,Citadel,77,Loss
08-01-2015,Chattanooga,66,W Carolina,60,Win
08-01-2015,W Carolina,60,Chattanooga,66,Loss
08-01-2015,Furman,71,UNC Greensboro,64,Win
08-01-2015,UNC Greensboro,64,Furman,71,Loss
08-01-2015,UNC Asheville,71,Liberty,54,Win
08-01-2015,Liberty,54,UNC Asheville,71,Loss
08-01-2015,Gardner Webb,88,Radford,85,Win
08-01-2015,Radford,85,Gardner Webb,88,Loss
08-01-2015,Wofford,75,VMI,70,Win
08-01-2015,VMI,70,Wofford,75,Loss
09-01-2015,NJIT,78,Yale,71,Win
09-01-2015,Yale,71,NJIT,78,Loss
09-01-2015,WI Green Bay,79,WI Milwaukee,63,Win
09-01-2015,WI Milwaukee,63,WI Green Bay,79,Loss
09-01-2015,Toledo,84,Akron,67,Win
09-01-2015,Akron,67,Toledo,84,Loss
09-01-2015,Quinnipiac,68,Monmouth NJ,64,Win
09-01-2015,Monmouth NJ,64,Quinnipiac,68,Loss
10-01-2015,Kansas St,66,Oklahoma,63,Win
10-01-2015,Oklahoma,63,Kansas St,66,Loss
10-01-2015,Jackson St,64,Alcorn St,54,Win
10-01-2015,Alcorn St,54,Jackson St,64,Loss
10-01-2015,South Dakota,64,IPFW,62,Win
10-01-2015,IPFW,62,South Dakota,64,Loss
10-01-2015,Manhattan,84,Niagara,75,Win
10-01-2015,Niagara,75,Manhattan,84,Loss
10-01-2015,Alabama A&M,86,MS Valley St,73,Win
10-01-2015,MS Valley St,73,Alabama A&M,86,Loss
10-01-2015,Ark Little Rock,64,Appalachian St,46,Win
10-01-2015,Appalachian St,46,Ark Little Rock,64,Loss
10-01-2015,Wyoming,65,Boise St,54,Win
10-01-2015,Boise St,54,Wyoming,65,Loss
10-01-2015,Norfolk St,75,Florida A&M,51,Win
10-01-2015,Florida A&M,51,Norfolk St,75,Loss
10-01-2015,NC A&T,68,Savannah St,47,Win
10-01-2015,Savannah St,47,NC A&T,68,Loss
10-01-2015,Davidson,89,St Louis,54,Win
10-01-2015,St Louis,54,Davidson,89,Loss
10-01-2015,Dayton,76,Fordham,58,Win
10-01-2015,Fordham,58,Dayton,76,Loss
10-01-2015,Harvard,57,Dartmouth,46,Win
10-01-2015,Dartmouth,46,Harvard,57,Loss
10-01-2015,Columbia,112,Central Penn,63,Win
10-01-2015,Central Penn,63,Columbia,112,Loss
10-01-2015,Coastal Car,69,Liberty,54,Win
10-01-2015,Liberty,54,Coastal Car,69,Loss
10-01-2015,Wofford,72,Samford,62,Win
10-01-2015,Samford,62,Wofford,72,Loss
10-01-2015,FL Gulf Coast,72,Stetson,50,Win
10-01-2015,Stetson,50,FL Gulf Coast,72,Loss
10-01-2015,High Point,69,Campbell,62,Win
10-01-2015,Campbell,62,High Point,69,Loss
10-01-2015,Gardner Webb,65,Winthrop,64,Win
10-01-2015,Winthrop,64,Gardner Webb,65,Loss
10-01-2015,Oklahoma St,69,Texas,58,Win
10-01-2015,Texas,58,Oklahoma St,69,Loss
10-01-2015,Arkansas,82,Vanderbilt,70,Win
10-01-2015,Vanderbilt,70,Arkansas,82,Loss
10-01-2015,Princeton,78,Penn,74,Win
10-01-2015,Penn,74,Princeton,78,Loss
10-01-2015,S Dakota St,87,NE Omaha,68,Win
10-01-2015,NE Omaha,68,S Dakota St,87,Loss
10-01-2015,W Carolina,82,UNC Greensboro,72,Win
10-01-2015,UNC Greensboro,72,W Carolina,82,Loss
10-01-2015,Indiana St,59,S Illinois,56,Win
10-01-2015,S Illinois,56,Indiana St,59,Loss
10-01-2015,Howard,71,Coppin St,69,Win
10-01-2015,Coppin St,69,Howard,71,Loss
10-01-2015,Ball St,83,C Michigan,65,Win
10-01-2015,C Michigan,65,Ball St,83,Loss
10-01-2015,E Illinois,84,Belmont,73,Win
10-01-2015,Belmont,73,E Illinois,84,Loss
10-01-2015,ULM,62,Texas St,59,Win
10-01-2015,Texas St,59,ULM,62,Loss
10-01-2015,Charleston So,68,Longwood,54,Win
10-01-2015,Longwood,54,Charleston So,68,Loss
10-01-2015,Fresno St,69,Nevada,66,Win
10-01-2015,Nevada,66,Fresno St,69,Loss
10-01-2015,Virginia,62,Notre Dame,56,Win
10-01-2015,Notre Dame,56,Virginia,62,Loss
10-01-2015,Miami OH,82,E Michigan,81,Win
10-01-2015,E Michigan,81,Miami OH,82,Loss
10-01-2015,Abilene Chr,71,Nicholls St,54,Win
10-01-2015,Nicholls St,54,Abilene Chr,71,Loss
10-01-2015,Oregon,59,Arizona St,56,Win
10-01-2015,Arizona St,56,Oregon,59,Loss
10-01-2015,Ga Southern,81,South Alabama,73,Win
10-01-2015,South Alabama,73,Ga Southern,81,Loss
10-01-2015,Mississippi,65,South Carolina,49,Win
10-01-2015,South Carolina,49,Mississippi,65,Loss
10-01-2015,Grand Canyon,73,CS Bakersfield,65,Win
10-01-2015,CS Bakersfield,65,Grand Canyon,73,Loss
10-01-2015,Utah Valley,70,Seattle,52,Win
10-01-2015,Seattle,52,Utah Valley,70,Loss
10-01-2015,UTEP,74,Southern Miss,40,Win
10-01-2015,Southern Miss,40,UTEP,74,Loss
10-01-2015,New Mexico St,63,Missouri KC,45,Win
10-01-2015,Missouri KC,45,New Mexico St,63,Loss
10-01-2015,N Colorado,84,CS Sacramento,73,Win
10-01-2015,CS Sacramento,73,N Colorado,84,Loss
10-01-2015,Alabama St,74,Ark Pine Bluff,71,Win
10-01-2015,Ark Pine Bluff,71,Alabama St,74,Loss
10-01-2015,Tennessee Tech,72,Austin Peay,56,Win
10-01-2015,Austin Peay,56,Tennessee Tech,72,Loss
10-01-2015,Weber St,65,Montana St,62,Win
10-01-2015,Montana St,62,Weber St,65,Loss
10-01-2015,TX Southern,81,Prairie View,77,Win
10-01-2015,Prairie View,77,TX Southern,81,Loss
10-01-2015,UC Irvine,69,UC Riverside,55,Win
10-01-2015,UC Riverside,55,UC Irvine,69,Loss
10-01-2015,UNLV,74,San Jose St,40,Win
10-01-2015,San Jose St,40,UNLV,74,Loss
10-01-2015,Hawaii,83,CS Northridge,68,Win
10-01-2015,CS Northridge,68,Hawaii,83,Loss
10-01-2015,Santa Barbara,50,Cal Poly SLO,45,Win
10-01-2015,Cal Poly SLO,45,Santa Barbara,50,Loss
10-01-2015,San Francisco,89,Portland,77,Win
10-01-2015,Portland,77,San Francisco,89,Loss
10-01-2015,LSU,87,Georgia,84,Win
10-01-2015,Georgia,84,LSU,87,Loss
10-01-2015,New Mexico,66,Utah St,60,Win
10-01-2015,Utah St,60,New Mexico,66,Loss
10-01-2015,E Washington,89,Idaho,86,Win
10-01-2015,Idaho,86,E Washington,89,Loss
10-01-2015,Montana,90,Idaho St,64,Win
10-01-2015,Idaho St,64,Montana,90,Loss
10-01-2015,Hofstra,79,Elon,61,Win
10-01-2015,Elon,61,Hofstra,79,Loss
10-01-2015,Florida,72,Mississippi St,47,Win
10-01-2015,Mississippi St,47,Florida,72,Loss
10-01-2015,Lipscomb,80,N Kentucky,61,Win
10-01-2015,N Kentucky,61,Lipscomb,80,Loss
10-01-2015,Sam Houston St,68,New Orleans,62,Win
10-01-2015,New Orleans,62,Sam Houston St,68,Loss
10-01-2015,Auburn,85,Missouri,79,Win
10-01-2015,Missouri,79,Auburn,85,Loss
10-01-2015,Lamar,84,Cent Arkansas,65,Win
10-01-2015,Cent Arkansas,65,Lamar,84,Loss
10-01-2015,Yale,102,Daniel Webster,47,Win
10-01-2015,Daniel Webster,47,Yale,102,Loss
10-01-2015,E Kentucky,68,SE Missouri St,55,Win
10-01-2015,SE Missouri St,55,E Kentucky,68,Loss
10-01-2015,TN Martin,75,Morehead St,72,Win
10-01-2015,Morehead St,72,TN Martin,75,Loss
10-01-2015,Valparaiso,58,Cleveland St,56,Win
10-01-2015,Cleveland St,56,Valparaiso,58,Loss
10-01-2015,Edwardsville,45,Tennessee St,38,Win
10-01-2015,Tennessee St,38,Edwardsville,45,Loss
10-01-2015,Southern Univ,59,Grambling,53,Win
10-01-2015,Grambling,53,Southern Univ,59,Loss
10-01-2015,UT Arlington,77,Arkansas St,50,Win
10-01-2015,Arkansas St,50,UT Arlington,77,Loss
10-01-2015,TAM C. Christi,71,McNeese St,61,Win
10-01-2015,McNeese St,61,TAM C. Christi,71,Loss
10-01-2015,Oral Roberts,66,W Illinois,57,Win
10-01-2015,W Illinois,57,Oral Roberts,66,Loss
10-01-2015,Iowa St,74,West Virginia,72,Win
10-01-2015,West Virginia,72,Iowa St,74,Loss
10-01-2015,SE Louisiana,87,Houston Bap,67,Win
10-01-2015,Houston Bap,67,SE Louisiana,87,Loss
10-01-2015,Kent,67,N Illinois,65,Win
10-01-2015,N Illinois,65,Kent,67,Loss
10-01-2015,Hampton,58,Bethune-Cookman,56,Win
10-01-2015,Bethune-Cookman,56,Hampton,58,Loss
10-01-2015,Providence,60,Georgetown,57,Win
10-01-2015,Georgetown,57,Providence,60,Loss
10-01-2015,Clemson,71,Pittsburgh,62,Win
10-01-2015,Pittsburgh,62,Clemson,71,Loss
10-01-2015,La Salle,63,G Washington,50,Win
10-01-2015,G Washington,50,La Salle,63,Loss
10-01-2015,Vermont,71,Stony Brook,57,Win
10-01-2015,Stony Brook,57,Vermont,71,Loss
10-01-2015,Wake Forest,76,Georgia Tech,69,Win
10-01-2015,Georgia Tech,69,Wake Forest,76,Loss
10-01-2015,Northeastern,52,Towson,49,Win
10-01-2015,Towson,49,Northeastern,52,Loss
10-01-2015,UNC Wilmington,64,Drexel,57,Win
10-01-2015,Drexel,57,UNC Wilmington,64,Loss
10-01-2015,Navy,75,Army,66,Win
10-01-2015,Army,66,Navy,75,Loss
10-01-2015,Connecticut,62,Cincinnati,56,Win
10-01-2015,Cincinnati,56,Connecticut,62,Loss
10-01-2015,Evansville,66,Bradley,56,Win
10-01-2015,Bradley,56,Evansville,66,Loss
10-01-2015,Rider,68,St Peter's,55,Win
10-01-2015,St Peter's,55,Rider,68,Loss
10-01-2015,North Carolina,72,Louisville,71,Win
10-01-2015,Louisville,71,North Carolina,72,Loss
10-01-2015,Loyola MD,65,Lehigh,60,Win
10-01-2015,Lehigh,60,Loyola MD,65,Loss
10-01-2015,Iona,79,Canisius,76,Win
10-01-2015,Canisius,76,Iona,79,Loss
10-01-2015,American Univ,71,Colgate,69,Win
10-01-2015,Colgate,69,American Univ,71,Loss
10-01-2015,IUPUI,52,Denver,49,Win
10-01-2015,Denver,49,IUPUI,52,Loss
10-01-2015,Rhode Island,61,Duquesne,60,Win
10-01-2015,Duquesne,60,Rhode Island,61,Loss
10-01-2015,Lafayette,63,Boston Univ,62,Win
10-01-2015,Boston Univ,62,Lafayette,63,Loss
10-01-2015,W Michigan,78,Buffalo,68,Win
10-01-2015,Buffalo,68,W Michigan,78,Loss
10-01-2015,Gonzaga,79,Santa Clara,57,Win
10-01-2015,Santa Clara,57,Gonzaga,79,Loss
10-01-2015,Charlotte,77,Marshall,72,Win
10-01-2015,Marshall,72,Charlotte,77,Loss
10-01-2015,TX Pan American,64,Chicago St,59,Win
10-01-2015,Chicago St,59,TX Pan American,64,Loss
10-01-2015,St Mary's CA,54,Pacific,47,Win
10-01-2015,Pacific,47,St Mary's CA,54,Loss
10-01-2015,Holy Cross,65,Bucknell,62,Win
10-01-2015,Bucknell,62,Holy Cross,65,Loss
10-01-2015,Northern Arizona,70,Southern Utah,67,Win
10-01-2015,Southern Utah,67,Northern Arizona,70,Loss
10-01-2015,Pepperdine,59,San Diego,47,Win
10-01-2015,San Diego,47,Pepperdine,59,Loss
10-01-2015,BYU,85,Loy Marymount,72,Win
10-01-2015,Loy Marymount,72,BYU,85,Loss
10-01-2015,UC Davis,73,Long Beach St,67,Win
10-01-2015,Long Beach St,67,UC Davis,73,Loss
10-01-2015,Michigan,62,Minnesota,57,Win
10-01-2015,Minnesota,57,Michigan,62,Loss
10-01-2015,Delaware,64,Col Charleston,58,Win
10-01-2015,Col Charleston,58,Delaware,64,Loss
10-01-2015,Kentucky,70,Texas A&M,64,Win
10-01-2015,Texas A&M,64,Kentucky,70,Loss
10-01-2015,Indiana,69,Ohio St,66,Win
10-01-2015,Ohio St,66,Indiana,69,Loss
10-01-2015,MTSU,82,FL Atlantic,58,Win
10-01-2015,FL Atlantic,58,MTSU,82,Loss
10-01-2015,UAB,70,Florida Intl,53,Win
10-01-2015,Florida Intl,53,UAB,70,Loss
10-01-2015,W Kentucky,72,Old Dominion,65,Win
10-01-2015,Old Dominion,65,W Kentucky,72,Loss
10-01-2015,North Texas,66,Rice,63,Win
10-01-2015,Rice,63,North Texas,66,Loss
10-01-2015,Miami FL,60,Boston College,56,Win
10-01-2015,Boston College,56,Miami FL,60,Loss
10-01-2015,Bowling Green,69,Ohio,54,Win
10-01-2015,Ohio,54,Bowling Green,69,Loss
10-01-2015,Chattanooga,74,ETSU,71,Win
10-01-2015,ETSU,71,Chattanooga,74,Loss
10-01-2015,Villanova,81,DePaul,64,Win
10-01-2015,DePaul,64,Villanova,81,Loss
10-01-2015,Northern Iowa,64,Drake,40,Win
10-01-2015,Drake,40,Northern Iowa,64,Loss
10-01-2015,Robert Morris,72,Central Conn,60,Win
10-01-2015,Central Conn,60,Robert Morris,72,Loss
10-01-2015,Detroit,74,Oakland,54,Win
10-01-2015,Oakland,54,Detroit,74,Loss
10-01-2015,Baylor,66,TCU,59,Win
10-01-2015,TCU,59,Baylor,66,Loss
10-01-2015,St Francis PA,77,Sacred Heart,68,Win
10-01-2015,Sacred Heart,68,St Francis PA,77,Loss
10-01-2015,William & Mary,81,James Madison,73,Win
10-01-2015,James Madison,73,William & Mary,81,Loss
10-01-2015,Northwestern LA,103,Incarnate Word,101,Win
10-01-2015,Incarnate Word,101,Northwestern LA,103,Loss
10-01-2015,NC Central,76,S Carolina St,45,Win
10-01-2015,S Carolina St,45,NC Central,76,Loss
10-01-2015,Morgan St,73,Delaware St,69,Win
10-01-2015,Delaware St,69,Morgan St,73,Loss
10-01-2015,Wagner,87,Long Island,82,Win
10-01-2015,Long Island,82,Wagner,87,Loss
10-01-2015,Mercer,74,Citadel,51,Win
10-01-2015,Citadel,51,Mercer,74,Loss
10-01-2015,VMI,83,Furman,73,Win
10-01-2015,Furman,73,VMI,83,Loss
10-01-2015,Bryant,73,F Dickinson,60,Win
10-01-2015,F Dickinson,60,Bryant,73,Loss
10-01-2015,Radford,95,Presbyterian,82,Win
10-01-2015,Presbyterian,82,Radford,95,Loss
10-01-2015,Georgia St,77,Troy,72,Win
10-01-2015,Troy,72,Georgia St,77,Loss
10-01-2015,Mt St Mary's,71,St Francis NY,61,Win
10-01-2015,St Francis NY,61,Mt St Mary's,71,Loss
10-01-2015,Alabama,56,Tennessee,38,Win
10-01-2015,Tennessee,38,Alabama,56,Loss
10-01-2015,Albany NY,64,MA Lowell,51,Win
10-01-2015,MA Lowell,51,Albany NY,64,Loss
10-01-2015,Colorado St,92,Air Force,87,Win
10-01-2015,Air Force,87,Colorado St,92,Loss
10-01-2015,Butler,88,Xavier,76,Win
10-01-2015,Xavier,76,Butler,88,Loss
10-01-2015,Seton Hall,68,Creighton,67,Win
10-01-2015,Creighton,67,Seton Hall,68,Loss
10-01-2015,Cornell,107,Alfred St,29,Win
10-01-2015,Alfred St,29,Cornell,107,Loss
10-01-2015,SC Upstate,68,Kennesaw,65,Win
10-01-2015,Kennesaw,65,SC Upstate,68,Loss
10-01-2015,North Florida,86,Jacksonville,63,Win
10-01-2015,Jacksonville,63,North Florida,86,Loss
10-01-2015,Tulsa,63,Temple,56,Win
10-01-2015,Temple,56,Tulsa,63,Loss
10-01-2015,Washington St,80,Washington,77,Win
10-01-2015,Washington,77,Washington St,80,Loss
10-01-2015,Louisiana Tech,84,UT San Antonio,72,Win
10-01-2015,UT San Antonio,72,Louisiana Tech,84,Loss
10-01-2015,Portland St,82,North Dakota,75,Win
10-01-2015,North Dakota,75,Portland St,82,Loss
10-01-2015,Binghamton,65,Maine,46,Win
10-01-2015,Maine,46,Binghamton,65,Loss
10-01-2015,VA Commonwealth,89,St Joseph's PA,74,Win
10-01-2015,St Joseph's PA,74,VA Commonwealth,89,Loss
10-01-2015,Kansas,86,Texas Tech,54,Win
10-01-2015,Texas Tech,54,Kansas,86,Loss
10-01-2015,Maryland,69,Purdue,60,Win
10-01-2015,Purdue,60,Maryland,69,Loss
11-01-2015,Memphis,62,Houston,44,Win
11-01-2015,Houston,44,Memphis,62,Loss
11-01-2015,Murray St,84,Jacksonville St,57,Win
11-01-2015,Jacksonville St,57,Murray St,84,Loss
11-01-2015,Richmond,60,St Bonaventure,41,Win
11-01-2015,St Bonaventure,41,Richmond,60,Loss
11-01-2015,SMU,70,UCF,61,Win
11-01-2015,UCF,61,SMU,70,Loss
11-01-2015,Tulane,56,South Florida,51,Win
11-01-2015,South Florida,51,Tulane,56,Loss
11-01-2015,Oregon St,58,Arizona,56,Win
11-01-2015,Arizona,56,Oregon St,58,Loss
11-01-2015,Stanford,78,USC,76,Win
11-01-2015,USC,76,Stanford,78,Loss
11-01-2015,Nebraska,53,Illinois,43,Win
11-01-2015,Illinois,43,Nebraska,53,Loss
11-01-2015,UCLA,73,California,54,Win
11-01-2015,California,54,UCLA,73,Loss
11-01-2015,Syracuse,70,Florida St,57,Win
11-01-2015,Florida St,57,Syracuse,70,Loss
11-01-2015,Michigan St,84,Northwestern,77,Win
11-01-2015,Northwestern,77,Michigan St,84,Loss
11-01-2015,Rutgers,67,Wisconsin,62,Win
11-01-2015,Wisconsin,62,Rutgers,67,Loss
11-01-2015,NC State,87,Duke,75,Win
11-01-2015,Duke,75,NC State,87,Loss
11-01-2015,Illinois St,69,Missouri St,55,Win
11-01-2015,Missouri St,55,Illinois St,69,Loss
11-01-2015,Wichita St,67,Loyola-Chicago,53,Win
11-01-2015,Loyola-Chicago,53,Wichita St,67,Loss
11-01-2015,Massachusetts,66,George Mason,62,Win
11-01-2015,George Mason,62,Massachusetts,66,Loss
11-01-2015,Fairfield,79,Siena,67,Win
11-01-2015,Siena,67,Fairfield,79,Loss
11-01-2015,New Hampshire,63,UMBC,60,Win
11-01-2015,UMBC,60,New Hampshire,63,Loss
11-01-2015,WI Green Bay,82,Youngstown St,67,Win
11-01-2015,Youngstown St,67,WI Green Bay,82,Loss
11-01-2015,Quinnipiac,66,Marist,54,Win
11-01-2015,Marist,54,Quinnipiac,66,Loss
12-01-2015,Sam Houston St,72,SE Louisiana,59,Win
12-01-2015,SE Louisiana,59,Sam Houston St,72,Loss
12-01-2015,Hampton,78,Florida A&M,63,Win
12-01-2015,Florida A&M,63,Hampton,78,Loss
12-01-2015,Incarnate Word,97,New Orleans,66,Win
12-01-2015,New Orleans,66,Incarnate Word,97,Loss
12-01-2015,Lamar,66,TAM C. Christi,64,Win
12-01-2015,TAM C. Christi,64,Lamar,66,Loss
12-01-2015,Alabama A&M,51,Ark Pine Bluff,48,Win
12-01-2015,Ark Pine Bluff,48,Alabama A&M,51,Loss
12-01-2015,Alabama St,88,MS Valley St,76,Win
12-01-2015,MS Valley St,76,Alabama St,88,Loss
12-01-2015,Southern Univ,60,Jackson St,52,Win
12-01-2015,Jackson St,52,Southern Univ,60,Loss
12-01-2015,Alcorn St,72,Grambling,70,Win
12-01-2015,Grambling,70,Alcorn St,72,Loss
12-01-2015,UT San Antonio,68,TX Pan American,43,Win
12-01-2015,TX Pan American,43,UT San Antonio,68,Loss
12-01-2015,Monmouth NJ,55,Rider,54,Win
12-01-2015,Rider,54,Monmouth NJ,55,Loss
12-01-2015,NC Central,58,Savannah St,40,Win
12-01-2015,Savannah St,40,NC Central,58,Loss
12-01-2015,Coastal Car,70,Campbell,67,Win
12-01-2015,Campbell,67,Coastal Car,70,Loss
12-01-2015,Brown,88,Lyndon St,42,Win
12-01-2015,Lyndon St,42,Brown,88,Loss
12-01-2015,Norfolk St,79,Bethune-Cookman,55,Win
12-01-2015,Bethune-Cookman,55,Norfolk St,79,Loss
12-01-2015,S Carolina St,52,NC A&T,50,Win
12-01-2015,NC A&T,50,S Carolina St,52,Loss
12-01-2015,Delaware St,79,Howard,76,Win
12-01-2015,Howard,76,Delaware St,79,Loss
12-01-2015,MD E Shore,78,Morgan St,53,Win
12-01-2015,Morgan St,53,MD E Shore,78,Loss
13-01-2015,SF Austin,109,Cent Arkansas,58,Win
13-01-2015,Cent Arkansas,58,SF Austin,109,Loss
13-01-2015,Miami FL,90,Duke,74,Win
13-01-2015,Duke,74,Miami FL,90,Loss
13-01-2015,Georgetown,78,DePaul,72,Win
13-01-2015,DePaul,72,Georgetown,78,Loss
13-01-2015,Syracuse,86,Wake Forest,83,Win
13-01-2015,Wake Forest,83,Syracuse,86,Loss
13-01-2015,VA Commonwealth,65,Rhode Island,60,Win
13-01-2015,Rhode Island,60,VA Commonwealth,65,Loss
13-01-2015,Northern Iowa,63,Bradley,52,Win
13-01-2015,Bradley,52,Northern Iowa,63,Loss
13-01-2015,Virginia,65,Clemson,42,Win
13-01-2015,Clemson,42,Virginia,65,Loss
13-01-2015,Santa Clara,77,St Katherine,63,Win
13-01-2015,St Katherine,63,Santa Clara,77,Loss
13-01-2015,Boise St,82,UNLV,73,Win
13-01-2015,UNLV,73,Boise St,82,Loss
13-01-2015,Montana,86,MT Tech,44,Win
13-01-2015,MT Tech,44,Montana,86,Loss
